fips,opioid_factor,year
2821,2.427848355E7,2009
20157,4884500.0,2009
47169,6.838095855E7,2009
3113,1.023245855E7,2009
55105,1.937617728E8,2009
51191,2.4860447050000003E8,2009
27139,7.88712192E7,2009
42119,4.89319055E7,2009
29219,3.226050775E7,2009
3757,3.449908123E8,2009
28107,5.40275092E7,2009
4741,9.96112884E7,2009
2849,1.1919540013499997E9,2009
5475,3.04845397E7,2009
3747,2.0027922615000004E8,2009
18121,1.75319E7,2009
2013,3.066959775E7,2009
1659,2.44625E7,2009
3067,6.5046E7,2009
4513,6.3728634683100006E10,2009
2811,5.87965263E7,2009
2195,1.0909510774999999E8,2009
48333,2421600.0,2009
179,6.74986921E7,2009
1211,5.4180162548149994E10,2009
457,5.7524338715E8,2009
2137,2.5014449179999998E8,2009
48197,2157000.0,2009
421,1.0747821964499998E9,2009
4725,1.3179464064999999E8,2009
31173,2900792.75,2009
5117,1765890.0,2009
233,2.20249766E8,2009
54107,4.2968677150000006E8,2009
3529,1.0761789275E8,2009
295,4448250.0,2009
26133,6.91156727E7,2009
2081,2393250.0,2009
29115,1.662250855E7,2009
12123,2.1124107339999998E8,2009
2227,5.7753984199999996E7,2009
589,2.832235855E7,2009
359,5.243947695E7,2009
1855,9.308220855E7,2009
3881,1.520391605E7,2009
48159,1.134995E7,2009
814,2.9536786179999995E8,2009
3127,6694733.55,2009
4067,5.069200985E7,2009
21203,1.3517709355E8,2009
5421,1.4090775E7,2009
1233,2.66469451995E9,2009
19181,3.55943513E7,2009
48157,2.69942136885E9,2009
1735,4573750.0,2009
47159,1.929550613E8,2009
4557,1.9193279825E8,2009
1737,1.5751549485E8,2009
1797,7.0926916295E8,2009
12115,4.797523365499999E9,2009
2275,4656600.0,2009
5571,9.298511565E7,2009
5317,1.1386329215E8,2009
51127,2.00633E7,2009
599,2.099445E7,2009
5437,1.285449168E8,2009
48141,1.7855485381000001E9,2009
48251,5.405392302E8,2009
679,5.356387570500001E8,2009
5643,2.02684921E7,2009
3045,13000.0,2009
13305,1.2464289E8,2009
29109,1.0899073114999999E8,2009
26137,9.429801824999999E7,2009
4665,2.3032515E7,2009
4927,2.33615E7,2009
5361,2.757968730900001E9,2009
2127,2.21956721E7,2009
19169,6.344508629999998E7,2009
2415,4.715870533E8,2009
17187,8757692.1,2009
1725,1.285854E7,2009
40105,8234326.3,2009
4611,3.378875E7,2009
40123,1.3052467389999999E8,2009
3811,1.6386208E8,2009
6103,2.3490704585000005E8,2009
40115,5.48769113E7,2009
42127,1.2907120035E8,2009
20127,4.41555E7,2009
37143,2.005776855E7,2009
3953,3.8034017165E8,2009
4053,9180250.0,2009
37163,1.234298055E8,2009
667,8.180419256420003E10,2009
2817,4.401751775E7,2009
5121,2.011961775E7,2009
2687,1.797466518E8,2009
20159,9842833.55,2009
51147,3.4127395E7,2009
21233,4.16400671E7,2009
4091,5.090115055E7,2009
511,3.732783355E7,2009
137,8239773.55,2009
51177,1.9079863195E8,2009
1299,3.800063639625E10,2009
2677,6.055386487E8,2009
2247,5.185929447E8,2009
37107,2.28564656E8,2009
39153,1.6662053852E9,2009
13229,2.2782904960000002E8,2009
55121,2.558958695E7,2009
419,5.290782021300002E9,2009
2033,6385609.199999999,2009
1119,1.5608775E7,2009
101,4.0258920534999996E8,2009
13185,6.503483350500001E8,2009
81,7.270057154499998E8,2009
511,2.691225E7,2009
1645,5774225.0,2009
17183,1.2204215745E8,2009
1937,2.5060625E7,2009
2257,3.9623203405E8,2009
40153,4.13422513E7,2009
26127,5.48833263E7,2009
3913,3.6575291085E8,2009
1213,7.604465E7,2009
1969,9356983.55,2009
4751,3.4653080825E8,2009
2255,9.857135932999994E8,2009
453,5.0442128089E9,2009
153,1.2374450237500005E9,2009
27155,3230750.0,2009
28109,1.4658392514999998E8,2009
21191,2.102873695E7,2009
19149,1.866959105E7,2009
1961,9.330681065E7,2009
2949,2.60068842E7,2009
553,2.719649855E7,2009
3617,2.0798391470000002E8,2009
5565,2901565.0,2009
2841,1.267369E7,2009
2133,4.726588695E7,2009
179,3057233.55,2009
3213,3.472506E7,2009
159,4.5019978240000004E8,2009
47111,4.51535321E7,2009
1371,1.4117249389999998E8,2009
3125,9782400.0,2009
48347,1.349465276E8,2009
213,2.6758225E7,2009
3991,8.732295195E7,2009
47161,1.7697725E7,2009
5327,2.872174381000001E8,2009
5321,1.233557068E8,2009
1631,4.684308355E7,2009
2055,3.000299985E7,2009
4277,1.3155796811E9,2009
48467,1.467124013E8,2009
12125,6.333014E7,2009
20201,2846500.0,2009
655,3.3921101619000006E9,2009
47121,2.16222E7,2009
221,4.758952522E8,2009
3041,8.340849441999999E8,2009
1283,2.8721101877499995E9,2009
8123,3.979894498500001E8,2009
37177,6906000.0,2009
3049,1.1703375714999999E8,2009
3915,1.2757459195E8,2009
37111,1.0419712775E8,2009
20133,4.06364426E7,2009
4659,802850.0,2009
17121,4.86206671E7,2009
113,6.3214325E7,2009
177,5.193442550000001E7,2009
13209,1298750.0,2009
31111,3.595735855E7,2009
42111,1.2924210919999999E8,2009
4545,2.4514214614E9,2009
1121,2.8550734940000004E8,2009
473,1.485508307E8,2009
48457,2.23134692E7,2009
26145,4.4270763465000004E8,2009
423,9.60001268E7,2009
2180,444000.0,2009
1731,1.1715551014899998E10,2009
2253,2.6636289549999997E8,2009
3089,3.1163703099999998E7,2009
2815,3484725.0,2009
3879,1.3508684605E8,2009
635,1.1562599320000002E8,2009
48167,1.43822110685E9,2009
3623,8.22678592E7,2009
55127,1.2306681244999999E8,2009
20131,1.410327795E7,2009
877,2.6871189915000004E8,2009
2131,5.8375729550000004E7,2009
43,3.766653026500001E8,2009
29167,8.305513035E7,2009
51155,1.1271552E8,2009
19115,5144000.0,2009
571,8.456410855E7,2009
48241,1.0983756310000001E8,2009
4259,7.082655194999999E7,2009
18153,3.02689565E7,2009
1795,5.6281502099999994E7,2009
39101,9.849751664999999E7,2009
5579,2.6290989065999994E9,2009
2221,6.93131E7,2009
48433,3924750.0,2009
37189,1.116162E8,2009
1771,2120635.5,2009
18163,4.651857340000001E8,2009
17129,7.296718355E7,2009
5023,1.7710951390000004E8,2009
2823,3.121637485E7,2009
1651,1.44116E7,2009
5101,964900.0,2009
417,2.1038567230000004E8,2009
3131,5031750.0,2009
2085,9062700.0,2009
1359,3.9543660439000006E9,2009
3717,8.74199655E7,2009
4223,1.55806634E7,2009
21173,1.178478665E8,2009
891,2.1446950650000002E7,2009
539,1.9929251955E8,2009
20135,7100860.0,2009
4761,8.599435855E7,2009
40111,8.343343814999999E7,2009
29139,9438495.65,2009
303,1.9041725E7,2009
19123,5.1136935E7,2009
2783,2.088786E7,2009
1761,2.721806855E7,2009
1107,3.144721775E7,2009
51143,3.393173355E7,2009
1655,8.018097573499998E8,2009
5493,2.658335E7,2009
1999,4.59120121E7,2009
6101,4.060762324000001E8,2009
3827,1010684.2,2009
2193,2.3800846845E8,2009
2627,1.5710514695E8,2009
2071,3055750.0,2009
1277,7992458.55,2009
51179,3.759088523E8,2009
5645,4617733.55,2009
1657,7.754561775E7,2009
345,1.3886720022749985E10,2009
2185,9750.0,2009
471,3.8952831584999996E8,2009
17101,1.496705E7,2009
2213,1.807620855E7,2009
5173,6.18637242E7,2009
3781,1.2464611905500002E9,2009
3957,6.21053936815E9,2009
48503,5.1133575E7,2009
505,6.125343275E7,2009
375,1.140970855E7,2009
267,2.2164304245E8,2009
4685,3.287276E7,2009
2215,2.8369891840000004E8,2009
19165,8971750.65,2009
2220,1.2995038249999998E7,2009
5145,1.5297047085000002E8,2009
48277,8.746010275E7,2009
1263,2.3882789114999998E8,2009
5559,1.8560878520000002E8,2009
2719,8.242230445E7,2009
3899,4.068070325E8,2009
37161,7.32735575955E9,2009
251,5.033714416500001E8,2009
4645,1032000.0,2009
5189,1.2087598355E8,2009
5123,4.244209E7,2009
3169,4692785.0,2009
2981,1.2738275E7,2009
1295,1.1454172077199999E10,2009
401,2.25265660975E9,2009
13213,1.0491152614999999E8,2009
4117,3.148933736000001E8,2009
40149,1.470650195E7,2009
27165,5051500.0,2009
39175,2.80814521E7,2009
2945,1.3984475650000002E7,2009
2075,4706683.55,2009
5555,6.3347403599999994E7,2009
48249,9.699844600000001E7,2009
48397,1.62599171E8,2009
48317,1737408.55,2009
48419,1.3509214405E8,2009
48417,62750.0,2009
20147,2536250.0,2009
27173,7.052184855E7,2009
39103,1.39454398755E9,2009
275,8.213152792E8,2009
27103,1.981916855E7,2009
1917,2.72593971E7,2009
20167,5518300.0,2009
3539,1.179962721E8,2009
515,1.279787571E8,2009
29195,2.3729385E7,2009
20165,3833250.0,2009
1375,3.263856985E7,2009
4843,4.3465915E7,2009
5635,2.21907118E7,2009
5137,1.29464671E7,2009
3721,6.171974942E8,2009
163,594750.0,2009
2943,4.127759131E8,2009
2135,5.77361663E7,2009
48239,2.1403250650000002E7,2009
39131,9.726844564999999E7,2009
849,1.334556E7,2009
19191,3.10905E7,2009
1629,2.6678950650000002E7,2009
1987,1.559697775E7,2009
2827,5.83572934E7,2009
21185,5.5277537099999994E7,2009
48283,4962308.55,2009
535,1.403281163E8,2009
28121,7.164471721499999E8,2009
48387,4.41907763E7,2009
3851,4.768098E7,2009
51197,7.672528150000001E7,2009
623,8.073992518999999E8,2009
39145,5.111292805E8,2009
4541,7.498764221500001E8,2009
20203,894725.0,2009
181,3.70233542E7,2009
31155,2.198220855E7,2009
685,4.45208332068E10,2009
2889,8.6975331275E8,2009
4785,4.859132E7,2009
36121,3.640740855E7,2009
3931,4.6350584050000004E7,2009
2833,3.1891134470000005E8,2009
5519,1.53433842E7,2009
39137,4.9120996E7,2009
227,3.7043675E7,2009
2635,1.081422021E8,2009
1369,2.804030466500001E8,2009
4249,2.0644317233599995E10,2009
3133,2.170725E7,2009
46135,3.027697E7,2009
13221,3.54086442E7,2009
1817,1.473812431E8,2009
28159,2.390660855E7,2009
40135,1.123604692E8,2009
17119,6.344195850000002E8,2009
22115,9.833109985E7,2009
139,1.0225935919999999E8,2009
2169,6.333777695E7,2009
407,4015500.0,2009
3761,1.1616769919999999E8,2009
51165,1.099281513E8,2009
13279,1.0247972195E8,2009
55115,4.921324065E7,2009
27125,893900.0,2009
1623,6687496.0,2009
39119,2.1217448875000006E8,2009
5545,4.70920913E7,2009
17201,4.513075642000001E8,2009
2725,3.52608763E7,2009
3715,3.417226505E7,2009
167,1.503248355E7,2009
3985,6.726843837999998E8,2009
4071,7.586803695E7,2009
5597,4.930006925E7,2009
51,4.2963775E7,2009
4777,8.89926942E7,2009
48237,5757075.0,2009
29163,4.40945271E7,2009
2837,4.7590332099999994E7,2009
1671,5649985.0,2009
4017,1.0362773388999996E9,2009
561,2.9470718400000002E7,2009
13201,6435110.0,2009
1977,7696613.4,2009
3693,1.677894928E8,2009
427,6.207829180999999E8,2009
31127,1.066203355E7,2009
31161,2840775.0,2009
37109,3.270796213000001E8,2009
5533,3.20394842E7,2009
177,2.2065525730000004E8,2009
533,6.154601969999999E7,2009
3043,1.2498737E8,2009
2163,1.812812355E7,2009
421,1.561482793E8,2009
29123,1.738615855E7,2009
363,7.373535695E7,2009
241,3.7675023490000004E8,2009
4619,1.02252342E7,2009
13103,1.2291743775E8,2009
2791,4.1895268400000006E7,2009
48329,2.219638347E8,2009
2723,9274825.0,2009
4585,1.3064231355E8,2009
4051,1.036035612E8,2009
28115,4.848770855E7,2009
13121,3.7179403590749985E10,2009
48223,6.756708355E7,2009
39123,6.615349025E7,2009
21103,2.702252E7,2009
3177,382250.0,2009
459,3.310035855E7,2009
2181,1.4653287905E8,2009
20117,1.0708025E7,2009
479,4.5503585600000006E8,2009
239,1.3990692439999998E8,2009
1345,4.1151170587999997E9,2009
2867,2.983126548E8,2009
48431,175000.0,2009
48407,2.24713242E7,2009
1281,3.09078692475E9,2009
1227,1.0969134419999999E8,2009
659,1.1768656969249998E10,2009
20209,4.7536825035E8,2009
3189,5826315.0,2009
543,3.5836524080000013E8,2009
3525,1.2447034324999999E8,2009
1293,7.0109551405E8,2009
2110,3.168675E7,2009
4265,8.291334745E7,2009
487,1.1009642E8,2009
13159,1.2353125649999999E7,2009
557,4.02181084E7,2009
41,4.470006825E7,2009
423,3.461361830500002E9,2009
4623,1.540562195E7,2009
3195,7500000.0,2009
575,3.187792695E7,2009
4589,3.06165015E9,2009
5149,4458225.0,2009
19175,2.6738285E7,2009
5343,5.8823992099999994E7,2009
4787,7291458.55,2009
4231,6.095899775E7,2009
4135,1.560895855E8,2009
48343,6.256360455E7,2009
27157,5721675.0,2009
19167,1.76788876E7,2009
55119,1.035852355E7,2009
3863,688850.0,2009
17167,2.9733495155E8,2009
2629,7.440557535E7,2009
4953,5.42417442E8,2009
3535,2.195292405E8,2009
13151,4.383074537845E10,2009
51149,8184640.0,2009
5119,2.0204683535999997E9,2009
2779,7331034.2,2009
5617,1.0016909200000001E7,2009
2443,5.2137196695000005E8,2009
257,7.531473195E7,2009
28101,4.570822889999999E7,2009
4243,5.497056141E8,2009
17165,7.181534E7,2009
3081,7.488714585E7,2009
48421,507250.0,2009
2315,9.242248564999999E7,2009
5109,1.2828812825E8,2009
4023,2.592892695E7,2009
17139,1.1087275E7,2009
29155,2.973595013E8,2009
2953,9620434.2,2009
3439,1.3362781474500003E9,2009
48181,5.816665855E8,2009
3815,2.61991882325E9,2009
5117,1.051482275E7,2009
861,2058000.0,2009
831,6.7927237255E8,2009
551,8747850.0,2009
29111,2.678709E7,2009
2189,4.210612213E8,2009
2161,2.46041E7,2009
3723,1.035630505445E10,2009
3739,6.6920857099999994E7,2009
18135,5.4368095E7,2009
2673,1.1550451564999999E8,2009
2731,6715250.0,2009
2067,4853400.0,2009
21207,4.197547310000001E7,2009
5195,1.4531636629999998E8,2009
13321,4.729954E7,2009
3065,4.1214367099999994E7,2009
4077,5.7911935E7,2009
281,6.9482749355E8,2009
5141,5.924393031000001E8,2009
5587,4.857239585E8,2009
1389,1.7207652393499997E9,2009
1779,1.067514E7,2009
1235,6.4324944875E8,2009
853,18850.0,2009
3077,1.560293355E7,2009
3659,3.2709769368499994E9,2009
4229,1.4592194715999994E9,2009
17147,3.585584195E7,2009
647,5.379518176500001E8,2009
1813,1.3875E7,2009
517,9854375.0,2009
121,1.2420853739499998E9,2009
28135,7869684.2,2009
3873,6.48666E7,2009
27153,1.4672242114999998E8,2009
11,2.537417357E8,2009
36123,3.57272842E7,2009
4125,2.9352325650000002E7,2009
481,1.0517858339999999E8,2009
4019,1.2239768325E8,2009
2765,4.075245065E7,2009
13313,2.4040205455E8,2009
13285,1.5040053265000004E8,2009
4287,1.1845003485E8,2009
2527,1.768720883049999E9,2009
51760,9029208.55,2009
46109,7634065.0,2009
4825,2.019665E7,2009
17189,1.520933E7,2009
40139,3.09659092E7,2009
3751,6.085172461500001E8,2009
19109,4587125.0,2009
13197,1.7142975E7,2009
2757,2.25309342E7,2009
1275,4.507726885E8,2009
17173,1.4571875E7,2009
2771,1.32755026E7,2009
3513,4.742300287E8,2009
887,6.724389905E7,2009
5583,1.690158355E7,2009
311,2.57240867E7,2009
2617,2.0099646715000004E8,2009
17143,8.775706175999999E8,2009
48209,5.482595491E8,2009
4219,5.270577474000001E8,2009
3015,4223575.0,2009
2123,1.402725E7,2009
4849,1.200769697E8,2009
1959,1.528346695E7,2009
2173,1.0138740355E8,2009
42125,9.0015499995E8,2009
899,1.74145263E7,2009
2631,7.4613271E7,2009
1783,4.720793195E7,2009
199,5.156438485E7,2009
20163,4166233.55,2009
26161,5.0888060575000006E8,2009
37149,6.072027E7,2009
521,3.53451671E7,2009
231,3.708136815E8,2009
48429,2.79419E7,2009
21213,3.8723775650000006E7,2009
1835,4.6106066035E8,2009
3517,1.051958994E8,2009
1971,4082425.0,2009
2753,1.1529510509699993E10,2009
3161,3303250.0,2009
2231,9.470410855E7,2009
37175,1.1540101194999999E8,2009
47119,3.2700321775000006E8,2009
1749,9.2000395E7,2009
48483,5069750.0,2009
13247,4.2148190505000005E9,2009
3797,4.581128313000001E8,2009
2987,1563750.0,2009
4119,4.970155186000001E8,2009
18109,2.3131568405E8,2009
4579,5.904940076400001E9,2009
5561,7006635.0,2009
1365,1.402407E7,2009
4633,4985667.75,2009
2667,1.54390912275E9,2009
27161,2.953765E7,2009
29129,5684725.0,2009
13233,1.38681116E8,2009
5119,6.888875855E7,2009
42131,8.681583355E7,2009
2281,1.916023355E7,2009
2229,1.04711825E8,2009
411,2.966546E7,2009
48193,4.8112525E7,2009
21167,4.97478013E7,2009
4083,3.776312355E7,2009
30105,2.3390651855E8,2009
36113,1.7271769325000003E8,2009
37193,3.8937221945000005E8,2009
4925,9249933.55,2009
42129,5.96724688105E9,2009
51175,694500.0,2009
347,1.905923371699999E9,2009
13155,3.936267855E7,2009
48471,6.485130855E7,2009
26109,2.40228123E7,2009
21183,4.520403275E7,2009
829,7.451902695E7,2009
3543,2.870952061E8,2009
2195,3327750.0,2009
13161,4.0636284050000004E7,2009
48225,2.447466775E7,2009
37141,7.49169305E7,2009
397,3.083344878E8,2009
48381,2.8104517375E8,2009
2143,5.683613855E7,2009
385,753225.0,2009
1851,8.50459742E7,2009
4647,7721184.2,2009
37139,8.584506355E7,2009
39155,7.328221678999997E8,2009
2065,1252533.55,2009
3063,5.4439068715E8,2009
29133,4.211545E7,2009
563,1.5595437275E8,2009
2637,8.835839374999999E7,2009
1327,2.020194855E7,2009
5181,3.956562355E7,2009
17125,2.193351E7,2009
4269,9.763304944499999E8,2009
48103,3856250.0,2009
3111,4122775.5,2009
31177,2.294385855E7,2009
3713,1.8145630855E8,2009
4147,6.669635976999999E8,2009
5193,5.920394775E7,2009
637,2.3499841693949997E10,2009
29181,2.967044535E7,2009
3671,9.702205836999998E8,2009
197,1.4723249907499995E9,2009
4111,5.190635744000001E8,2009
48165,3.062395E7,2009
2947,6.212200021500001E8,2009
51195,3.3600270049999994E8,2009
2111,2.5372835E7,2009
509,67225.0,2009
55135,8.109648E7,2009
3547,4.944253413E8,2009
21189,2.4601375650000002E7,2009
3425,2.314500128E9,2009
18161,7332000.0,2009
4735,1.7908452550000003E8,2009
2983,7.440587564999999E7,2009
2139,7500225.0,2009
3687,1.6465620603999999E9,2009
307,3013250.0,2009
5447,1.1416706825E8,2009
5563,7.183812903499999E8,2009
47185,6.85132021E7,2009
20151,1.762075855E7,2009
4873,8.997710985E7,2009
835,4.6540537140000004E8,2009
1241,7.6551175E7,2009
557,1967651.3,2009
48315,2468575.0,2009
18125,1.77922171E7,2009
5347,9.557528694999999E7,2009
48117,1.4174975E7,2009
5133,1.95187692E7,2009
289,2682500.0,2009
12103,2.6831361712499985E10,2009
1285,4.1610859886000013E9,2009
26105,5.217589405E7,2009
265,1.8999275570000002E8,2009
4653,6608717.1,2009
2217,8.152489353999997E8,2009
5319,9080303.55,2009
8117,3.73032842E7,2009
191,4.3465935E7,2009
55107,1.352857E7,2009
5147,4.06288E7,2009
19193,1.0581719729999998E8,2009
5589,1.629581363E8,2009
4779,9.415386919999999E7,2009
47187,5.7384585345E8,2009
48129,7186725.0,2009
2813,2.910095855E7,2009
4841,4.113630674500001E8,2009
2419,1.0690399485E8,2009
21115,1.6571036975E8,2009
13275,1.204909755E8,2009
2847,5.428076212E8,2009
2279,1.19512028185E9,2009
5411,7.042501535999999E8,2009
2727,1.1041555630000001E8,2009
3941,3.609036777000001E8,2009
5151,9.10135326E7,2009
4537,1.8634075E7,2009
47173,7.04815621E7,2009
47115,6.08663263E7,2009
4169,305930.0,2009
1997,1.032220855E7,2009
29209,8.0908125E7,2009
2857,1.2489711339999999E8,2009
13255,5.053140219700001E9,2009
21143,1.5544825E7,2009
13257,1.4587430562099998E10,2009
21171,3.188187355E7,2009
3311,6.489056391500001E8,2009
48447,59500.0,2009
105,9.001551084499998E8,2009
48281,2.67366842E7,2009
39133,2.6718014335000002E8,2009
297,2.758275E7,2009
17107,3.15615963E7,2009
2059,5.849283585E7,2009
3951,5.064317875E7,2009
48211,2916750.0,2009
1963,1.2955E7,2009
3825,1.27432495E8,2009
2171,4.871850309E8,2009
2879,5.0636474375E7,2009
5183,9.0143486E7,2009
2625,4.6513726800000006E8,2009
4877,1.147923355E7,2009
3719,4.5189516945000005E8,2009
4913,3.199670195E7,2009
3421,9.621034863999994E8,2009
4293,2.99683071E7,2009
48335,1.1345775E7,2009
48257,3.437215926E8,2009
4781,3.643354275E7,2009
2233,4.972461926000002E9,2009
38103,1.67616625E7,2009
4679,1.306639355E7,2009
875,8.275227063E8,2009
1279,1.397920126E8,2009
39169,1.685017383E8,2009
3749,2.668467397E8,2009
1381,6.136928855E7,2009
1877,7.85727271E7,2009
859,2.345082256310002E9,2009
13297,2.5495490215000004E8,2009
47137,1.134966905E7,2009
4921,9.06549921E7,2009
1231,7.376161639450003E9,2009
443,1.6124631642999997E9,2009
335,1.5507948695E8,2009
3767,9.4012096005E8,2009
51173,1.2267503124999999E8,2009
4217,3.1935931507499995E9,2009
42117,6.2714788900000006E7,2009
1979,1.5125625E7,2009
3545,5.3542478575E8,2009
3549,8.340147615999999E8,2009
2513,1.8767634571999996E9,2009
5581,4.5510757099999994E7,2009
5515,3.542697695E7,2009
1133,1.0515540439999999E8,2009
1105,1.1430325E7,2009
537,3.386493355E7,2009
207,6091000.0,2009
2191,1.1652515E7,2009
21117,1.1228569412E9,2009
18131,2.7679045E7,2009
3973,6.054687855E7,2009
4257,9272310.5,2009
2721,2.6860125E7,2009
48185,6882250.0,2009
3417,1.867757559449999E9,2009
39143,1.198541176E8,2009
4721,5.041149855E7,2009
8109,285000.0,2009
29105,1.444147276E8,2009
1965,1.182912E7,2009
4525,1.5632580695E8,2009
17155,6869550.0,2009
47117,1.047225205E8,2009
1713,1.902260855E7,2009
3889,6.710767375E8,2009
2179,2.288838446E8,2009
26115,5.395953115000001E8,2009
331,1.1846608064999999E8,2009
40145,7.585624985E7,2009
54101,3.3006685E7,2009
216,1405000.0,2009
27107,7.591678E7,2009
1985,3.18354268E7,2009
3845,4848700.0,2009
42115,5.940182685000001E7,2009
141,2.013438355E7,2009
21223,5.588748355E7,2009
47113,5.200308788E8,2009
2147,7.687335035000001E7,2009
51141,4.729229855E7,2009
17161,1.2287404919999999E8,2009
51185,2.4597120910000002E8,2009
4061,3.44384842E7,2009
1895,5.418206907E8,2009
477,2.980403355E7,2009
3731,2.2156117775E8,2009
2737,1.8066410649499998E9,2009
129,6.437600804750003E9,2009
22127,1.1375706839999999E8,2009
4237,1.573240573E8,2009
20129,6583169.05,2009
3961,2.5030927427000003E9,2009
2240,4304250.0,2009
17117,5.697070839999999E7,2009
3171,2331961.8,2009
689,1.1435118047E9,2009
27141,5.56305639E7,2009
31131,1.6485634850000001E7,2009
1393,5188825.0,2009
111,2.71457171E7,2009
3047,6.89176805E7,2009
643,1.629733855E7,2009
913,2.1514607469999996E8,2009
4867,5.71611921E7,2009
1385,8.054539695E7,2009
3027,2.191175E7,2009
4153,1.417858597E8,2009
413,1.407419592E8,2009
1349,1.39607E7,2009
21193,1.8339579455E8,2009
211,8.209750985E7,2009
5489,2.350503355E7,2009
4865,1656725.0,2009
2851,3.0477730855E8,2009
2925,4118000.0,2009
5417,1.4340035E7,2009
48139,2.6070515410000005E8,2009
21237,2.64914192E7,2009
37145,9.643689275E7,2009
3847,4.98469775E8,2009
2141,4.264538355E7,2009
40125,2.2888846825E8,2009
5595,3.146632355E7,2009
12127,4.625508658500002E9,2009
2427,1.03562226975E9,2009
4773,3.7878628390000004E8,2009
5549,1.573320985E7,2009
18183,4.993105064999999E7,2009
48133,4.81363092E7,2009
2995,1.1289546485849997E10,2009
169,7.311827771499999E8,2009
18167,4.6914855890000004E8,2009
2997,2.7654626495E8,2009
27113,4.1764917099999994E7,2009
4139,9.723531090999997E8,2009
4673,6931180.0,2009
197,1.555995E7,2009
2745,1.261136E7,2009
1913,1.6600439245E8,2009
2641,4.8069451065000004E8,2009
1951,4917458.55,2009
51135,2.34114171E7,2009
2873,6.277397564999999E7,2009
48275,6014000.0,2009
613,7.568889334035E10,2009
5323,3086250.0,2009
36109,1.1909981280000001E8,2009
3561,3.509860476225E8,2009
143,5.388919817E8,2009
47139,1.1376984564999999E8,2009
47107,2.1451675695000005E8,2009
47167,1.757904713E8,2009
5497,4.07373638E7,2009
2819,1.0036E7,2009
2197,4.137936855E7,2009
1677,6198167.1,2009
5199,2.95717921E7,2009
625,8.228376071500001E8,2009
29145,1.666968297E8,2009
29117,6.5622475E7,2009
51137,7.103251355E7,2009
21127,1.3117069855E8,2009
2237,8.197469E7,2009
4757,5.310630855E7,2009
4517,6973575.0,2009
13301,3421900.0,2009
36105,3.8959505345000005E8,2009
28149,9.050842893999997E8,2009
3911,5.67344263E7,2009
22105,5.256738453000001E8,2009
18103,6.520790855E7,2009
2325,1.793696259E8,2009
675,1.8719207687499995E9,2009
48375,4.2801388455E8,2009
2681,1.4432705801999996E9,2009
48279,2.01537442E7,2009
4893,2.1584E7,2009
153,1.4927915710000002E8,2009
691,8283920.0,2009
8113,3174250.0,2009
1719,2.0199404275E8,2009
2225,7.276727219999999E7,2009
5485,1.594785E7,2009
341,1.1292839999999995E9,2009
3665,4.8926876140000004E8,2009
5143,9168500.0,2009
48331,3.04379421E7,2009
883,4.62031892E7,2009
5541,5390240.0,2009
2429,1.550683463E8,2009
5169,1.0655805919999999E8,2009
2265,4.60004842E7,2009
2735,1.3466193855E8,2009
48395,2.7178575E7,2009
1355,3.79540813E7,2009
13173,2.044455E7,2009
26135,8.451086084850001E9,2009
3515,1.8571214859999996E8,2009
48305,2820659.2,2009
1885,1.0535301064999999E8,2009
2865,3.89228671E7,2009
1845,4.546662355E7,2009
5435,1.8056027775E8,2009
4251,1.59369293055E9,2009
40147,1.0433295775E8,2009
13123,5.473014839999999E7,2009
1933,4.286210775E7,2009
2885,3.364270971E8,2009
31163,594500.0,2009
1243,1.5574E7,2009
4131,1.43198325E8,2009
6105,3.59673592E7,2009
18129,4.137611E7,2009
4821,5.467852355E7,2009
3773,1.028783355E7,2009
48143,9.716958355E7,2009
39105,1.5251220614999998E8,2009
567,3.3088275E7,2009
2785,4.40559655E7,2009
4553,3.34725171E7,2009
13309,1.335184855E7,2009
4941,3.34924842E7,2009
48469,1.594775955E8,2009
12131,3.8002072065000004E8,2009
48491,7.377672303999999E8,2009
2877,2.3980405E8,2009
1741,3.484820024E10,2009
4687,1263969.2,2009
3711,5.5570320349999994E7,2009
3613,3.0413055115000004E8,2009
29171,1.6761925650000002E7,2009
48365,4.415380985E7,2009
4827,2.3080236375E8,2009
36115,8.53662813E7,2009
27143,7887186.3,2009
3183,2357434.2,2009
48371,1.953761355E7,2009
48349,6.755492760000001E7,2009
20137,1.234476355E7,2009
36101,1.1643609195E8,2009
4581,2.520542E7,2009
301,9541458.55,2009
175,1.504144855E7,2009
21133,1.5972365455E8,2009
17199,8.325344368499998E8,2009
2671,1.341780855E7,2009
12129,1.1057069985E8,2009
3897,1.8644843275E8,2009
2621,3.178397165E8,2009
3753,2.96554E7,2009
3869,3296600.0,2009
2219,7.017676467499998E8,2009
19139,2.36427492E7,2009
48481,8.09407513E7,2009
1829,1.252717163E8,2009
181,2.2415444810000002E8,2009
4215,1.204894936E8,2009
2277,2.3602729065E8,2009
1967,6765270.0,2009
279,2.1505220650000002E7,2009
17123,1.969743355E7,2009
4041,4.624163339999999E7,2009
28141,3.9758604699999996E7,2009
2991,2.8849364340000004E8,2009
3093,7.28645763E7,2009
1727,3.0016463150000002E7,2009
54105,3813475.0,2009
46107,1260684.2,2009
2633,6.520680035000001E7,2009
2130,2.4613001299999997E7,2009
2969,2.5341565905E8,2009
2417,3.8625684055E8,2009
13281,3.691949275E7,2009
565,9.916780919999999E7,2009
