fips,opioid_factor,year
3619,687750.0,2009
505,323000.0,2009
5561,9750.0,2009
3691,1594361.15,2009
39113,12500.0,2009
5011,13500.0,2009
2411,1256250.0,2009
5457,915000.0,2009
5465,15250.0,2009
5123,387000.0,2009
4275,4000.0,2009
133,3750.0,2009
13275,19000.0,2009
4283,111000.0,2009
55103,21000.0,2009
51520,184750.0,2009
1815,6250.0,2009
51760,17000.0,2009
3985,166700.0,2009
4255,958000.0,2009
13169,2500.0,2009
2319,4650250.0,2009
42115,81500.0,2009
39165,87525.0,2009
39139,106250.0,2009
3223,418500.0,2009
5019,87500.0,2009
2423,171500.0,2009
169,103750.0,2009
1391,3000.0,2009
37139,6000.0,2009
501,177250.0,2009
51153,2102950.0,2009
18137,47250.0,2009
6111,6969785.0,2009
5437,999500.0,2009
42127,949750.0,2009
627,905500.0,2009
253,696000.0,2009
511,25750.0,2009
51775,701500.0,2009
3645,298250.0,2009
42103,329140.0,2009
513,76500.0,2009
55111,73000.0,2009
51107,1533500.0,2009
1743,190200.0,2009
4279,4111042.75,2009
397,75000.0,2009
1375,5000.0,2009
3933,51250.0,2009
17179,5000.0,2009
51193,35750.0,2009
51121,367750.0,2009
5125,45000.0,2009
625,44483.55,2009
3311,125500.0,2009
187,5000.0,2009
3437,12500.0,2009
36117,660500.0,2009
3625,287500.0,2009
1863,15250.0,2009
395,23500.0,2009
3419,4000.0,2009
51131,129500.0,2009
3649,209000.0,2009
2425,70000.0,2009
245,1.6550417100000001E7,2009
3943,357175.0,2009
3955,72750.0,2009
343,216000.0,2009
131,3750.0,2009
51139,165250.0,2009
36113,1013750.0,2009
13173,20000.0,2009
4293,296000.0,2009
3675,2201200.0,2009
4295,32000.0,2009
1763,46500.0,2009
3663,1067500.0,2009
103,1093500.0,2009
3919,47750.0,2009
5521,45500.0,2009
3655,7440483.55,2009
2325,7500.0,2009
17197,727475.0,2009
51165,1023000.0,2009
2417,1890500.0,2009
519,43250.0,2009
13135,10000.0,2009
51103,7250.0,2009
1317,31250.0,2009
1897,71750.0,2009
39153,440250.0,2009
13287,13750.0,2009
51179,257750.0,2009
51135,1250.0,2009
18127,163750.0,2009
5195,140000.0,2009
13299,38750.0,2009
5115,1265500.0,2009
51117,9000.0,2009
665,3906351.95,2009
5141,543250.0,2009
5147,391500.0,2009
17201,15250.0,2009
5181,95500.0,2009
5027,38750.0,2009
51185,1440250.0,2009
679,1430500.0,2009
2443,7635684.2,2009
3671,2842000.0,2009
3935,423025.0,2009
13131,26250.0,2009
3627,2174500.0,2009
1313,58750.0,2009
4215,2659500.0,2009
36123,16500.0,2009
5017,5000.0,2009
2875,5000.0,2010
3651,554250.0,2010
363,237000.0,2010
3677,679500.0,2010
51600,2892750.0,2010
3755,182000.0,2010
51147,32250.0,2010
17195,93000.0,2010
5471,99750.0,2010
13155,1000.0,2010
17141,52500.0,2010
139,130000.0,2010
3611,201250.0,2010
3621,2052750.0,2010
135,2500.0,2010
3699,196000.0,2010
3667,4593750.0,2010
2447,1306750.0,2010
2419,460250.0,2010
1831,19750.0,2010
13253,12500.0,2010
42107,47500.0,2010
3653,536623.55,2010
5015,24000.0,2010
