buyer_state,buyer_county,drug_name,quantity,transaction_date,dosage_unit,dos_str
MD,DORCHESTER,OXYCODONE,2.0,03262009,200.0,5.0
MD,DORCHESTER,OXYCODONE,4.0,03202009,80.0,10.0
MD,DORCHESTER,HYDROCODONE,1.0,04142009,500.0,5.0
MD,DORCHESTER,OXYCODONE,1.0,10082009,100.0,5.0
MD,DORCHESTER,OXYCODONE,1.0,10122009,100.0,30.0
MD,DORCHESTER,HYDROCODONE,1.0,11302009,500.0,5.0
MD,DORCHESTER,OXYCODONE,2.0,05242010,200.0,10.0
MD,DORCHESTER,OXYCODONE,1.0,06112010,100.0,5.0
MD,DORCHESTER,OXYCODONE,1.0,07302010,100.0,5.0
MD,DORCHESTER,HYDROCODONE,1.0,08242010,100.0,5.0
MD,DORCHESTER,OXYCODONE,1.0,09292010,100.0,2.5
MD,DORCHESTER,OXYCODONE,1.0,09072010,100.0,30.0
MD,DORCHESTER,OXYCODONE,2.0,10182010,200.0,5.0
MD,DORCHESTER,OXYCODONE,2.0,12032010,200.0,15.0
MD,DORCHESTER,OXYCODONE,1.0,12152010,100.0,20.0
MD,DORCHESTER,OXYCODONE,1.0,03092011,100.0,5.0
MD,DORCHESTER,HYDROCODONE,2.0,03242011,200.0,5.0
MD,DORCHESTER,OXYCODONE,1.0,06172011,100.0,7.5
MD,BALTIMORE,OXYCODONE,1.0,05252007,500.0,5.0
MD,BALTIMORE,OXYCODONE,3.0,06132007,300.0,40.0
MD,BALTIMORE,HYDROCODONE,1.0,07102007,500.0,7.5
MD,BALTIMORE,OXYCODONE,1.0,07032007,100.0,30.0
MD,BALTIMORE,OXYCODONE,6.0,08252008,600.0,15.0
MD,BALTIMORE,OXYCODONE,2.0,08012008,200.0,30.0
MD,BALTIMORE,OXYCODONE,3.0,09242008,300.0,10.0
MD,BALTIMORE,OXYCODONE,2.0,11122008,200.0,20.0
MD,BALTIMORE,OXYCODONE,2.0,11212008,200.0,30.0
MD,BALTIMORE,OXYCODONE,2.0,11052008,200.0,40.0
MD,BALTIMORE,OXYCODONE,10.0,01082009,1000.0,5.0
MD,BALTIMORE,OXYCODONE,5.0,01062009,500.0,40.0
MD,BALTIMORE,OXYCODONE,5.0,02132009,500.0,5.0
MD,BALTIMORE,OXYCODONE,2.0,02022009,200.0,40.0
MD,BALTIMORE,OXYCODONE,5.0,03022009,500.0,30.0
MD,BALTIMORE,OXYCODONE,1.0,03192009,100.0,80.0
MD,BALTIMORE,OXYCODONE,6.0,08032009,600.0,15.0
MD,BALTIMORE,OXYCODONE,4.0,08142009,400.0,15.0
MD,BALTIMORE,OXYCODONE,1.0,09282009,100.0,10.0
MD,BALTIMORE,OXYCODONE,1.0,09082009,100.0,30.0
MD,BALTIMORE,HYDROCODONE,1.0,10142009,100.0,7.5
MD,BALTIMORE,OXYCODONE,2.0,12012009,200.0,40.0
MD,BALTIMORE,OXYCODONE,1.0,03122010,100.0,30.0
MD,BALTIMORE,OXYCODONE,6.0,03022010,600.0,7.5
MD,BALTIMORE,OXYCODONE,12.0,04302010,1200.0,15.0
MD,BALTIMORE,OXYCODONE,12.0,05032010,1200.0,5.0
MD,BALTIMORE,OXYCODONE,1.0,05132010,100.0,30.0
MD,BALTIMORE,OXYCODONE,2.0,08102010,200.0,40.0
MD,BALTIMORE,OXYCODONE,1.0,08032010,100.0,5.0
MD,BALTIMORE,OXYCODONE,2.0,12062010,200.0,5.0
MD,BALTIMORE,OXYCODONE,12.0,02082011,1200.0,10.0
MD,BALTIMORE,OXYCODONE,12.0,03072011,1200.0,5.0
MD,BALTIMORE,OXYCODONE,12.0,03152011,1200.0,5.0
MD,BALTIMORE,OXYCODONE,8.0,03162011,800.0,30.0
MD,BALTIMORE,OXYCODONE,2.0,03102011,200.0,15.0
MD,BALTIMORE,HYDROCODONE,1.0,04202011,500.0,5.0
MD,BALTIMORE,HYDROCODONE,1.0,06012011,100.0,7.5
MD,BALTIMORE,OXYCODONE,12.0,08032011,1200.0,5.0
MD,BALTIMORE,OXYCODONE,2.0,08052011,200.0,40.0
MD,BALTIMORE,OXYCODONE,1.0,08082011,100.0,7.5
MD,BALTIMORE,HYDROCODONE,1.0,09082011,500.0,5.0
MD,BALTIMORE,OXYCODONE,12.0,10212011,1200.0,30.0
MD,BALTIMORE,OXYCODONE,12.0,10102011,1200.0,10.0
MD,BALTIMORE,HYDROCODONE,1.0,12272011,100.0,5.0
MD,BALTIMORE,OXYCODONE,1.0,03142012,100.0,10.0
WV,MINERAL,OXYCODONE,4.0,01222008,400.0,15.0
WV,MINERAL,OXYCODONE,8.0,07172008,800.0,5.0
WV,MINERAL,HYDROCODONE,1.0,07032008,100.0,5.0
WV,MINERAL,OXYCODONE,2.0,08292008,200.0,15.0
DC,DISTRICT OF COLUMBIA,HYDROCODONE,1.0,04272007,100.0,10.0
DC,DISTRICT OF COLUMBIA,HYDROCODONE,1.0,11302007,100.0,7.5
DC,DISTRICT OF COLUMBIA,HYDROCODONE,1.0,05092008,100.0,10.0
DC,DISTRICT OF COLUMBIA,HYDROCODONE,1.0,06162008,500.0,7.5
DC,DISTRICT OF COLUMBIA,HYDROCODONE,1.0,09112009,500.0,7.5
DC,DISTRICT OF COLUMBIA,HYDROCODONE,1.0,01042010,100.0,10.0
DC,DISTRICT OF COLUMBIA,OXYCODONE,2.0,06082010,200.0,10.0
MD,BALTIMORE,HYDROCODONE,1.0,01042007,100.0,5.0
MD,BALTIMORE,HYDROCODONE,1.0,02082007,100.0,5.0
MD,BALTIMORE,HYDROCODONE,1.0,03192007,100.0,5.0
MD,BALTIMORE,OXYCODONE,2.0,03262007,200.0,10.0
MD,BALTIMORE,HYDROCODONE,1.0,04182007,100.0,5.0
MD,BALTIMORE,OXYCODONE,6.0,05042007,600.0,20.0
MD,BALTIMORE,OXYCODONE,4.0,05302007,400.0,20.0
MD,BALTIMORE,HYDROCODONE,1.0,05042007,100.0,7.5
MD,BALTIMORE,OXYCODONE,1.0,05092007,100.0,15.0
MD,BALTIMORE,HYDROCODONE,1.0,05102007,100.0,5.0
MD,BALTIMORE,OXYCODONE,2.0,05012007,200.0,20.0
MD,BALTIMORE,OXYCODONE,1.0,05232007,100.0,10.0
MD,BALTIMORE,OXYCODONE,1.0,06042007,100.0,7.5
MD,BALTIMORE,OXYCODONE,1.0,06192007,100.0,10.0
MD,BALTIMORE,OXYCODONE,4.0,07242007,400.0,5.0
MD,BALTIMORE,HYDROCODONE,1.0,08162007,500.0,5.0
MD,BALTIMORE,OXYCODONE,3.0,08012007,300.0,7.5
MD,BALTIMORE,OXYCODONE,1.0,09052007,100.0,10.0
MD,BALTIMORE,OXYCODONE,3.0,09042007,300.0,5.0
MD,BALTIMORE,OXYCODONE,1.0,10242007,100.0,20.0
MD,BALTIMORE,OXYCODONE,3.0,11092007,300.0,10.0
MD,BALTIMORE,OXYCODONE,4.0,11142007,400.0,30.0
MD,BALTIMORE,OXYCODONE,2.0,01102008,200.0,7.5
MD,BALTIMORE,OXYCODONE,4.0,02062008,400.0,15.0
MD,BALTIMORE,OXYCODONE,6.0,02142008,600.0,5.0
MD,BALTIMORE,HYDROCODONE,1.0,05062008,100.0,7.5
MD,BALTIMORE,HYDROCODONE,1.0,07072008,100.0,5.0
MD,BALTIMORE,OXYCODONE,1.0,07112008,100.0,4.8355
MD,BALTIMORE,OXYCODONE,3.0,08212008,300.0,5.0
MD,BALTIMORE,OXYCODONE,1.0,08052008,100.0,40.0
MD,BALTIMORE,OXYCODONE,2.0,08052008,200.0,10.0
MD,BALTIMORE,HYDROCODONE,2.0,09082008,200.0,7.5
MD,BALTIMORE,OXYCODONE,4.0,09192008,400.0,15.0
MD,BALTIMORE,OXYCODONE,3.0,10212008,300.0,7.5
MD,BALTIMORE,OXYCODONE,2.0,10272008,200.0,10.0
MD,BALTIMORE,OXYCODONE,1.0,11042008,100.0,10.0
MD,BALTIMORE,OXYCODONE,2.0,11212008,200.0,10.0
MD,BALTIMORE,OXYCODONE,1.0,11112008,100.0,15.0
MD,BALTIMORE,HYDROCODONE,1.0,04142009,100.0,5.0
MD,BALTIMORE,OXYCODONE,4.0,05072009,400.0,5.0
MD,BALTIMORE,OXYCODONE,3.0,05262009,300.0,5.0
MD,BALTIMORE,OXYCODONE,4.0,05062009,400.0,10.0
MD,BALTIMORE,OXYCODONE,2.0,05292009,200.0,10.0
MD,BALTIMORE,OXYCODONE,1.0,06242009,100.0,5.0
MD,BALTIMORE,OXYCODONE,1.0,06152009,100.0,10.0
MD,BALTIMORE,OXYCODONE,6.0,07162009,600.0,10.0
MD,BALTIMORE,OXYCODONE,2.0,01132010,200.0,30.0
MD,BALTIMORE,OXYCODONE,2.0,02252010,200.0,5.0
MD,BALTIMORE,OXYCODONE,2.0,03012010,200.0,5.0
MD,BALTIMORE,OXYCODONE,4.0,03252010,400.0,5.0
MD,BALTIMORE,OXYCODONE,4.0,04282010,400.0,5.0
MD,BALTIMORE,OXYCODONE,3.0,05242010,300.0,5.0
MD,BALTIMORE,OXYCODONE,2.0,05272010,200.0,5.0
MD,BALTIMORE,OXYCODONE,1.0,05252010,100.0,10.0
MD,BALTIMORE,OXYCODONE,3.0,06242010,300.0,30.0
MD,BALTIMORE,OXYCODONE,1.0,07062010,100.0,7.5
MD,BALTIMORE,OXYCODONE,2.0,07272010,200.0,5.0
MD,BALTIMORE,OXYCODONE,1.0,07262010,100.0,10.0
MD,BALTIMORE,OXYCODONE,2.0,08042010,200.0,5.0
MD,BALTIMORE,OXYCODONE,4.0,08312010,400.0,10.0
MD,BALTIMORE,HYDROCODONE,1.0,08032010,100.0,7.5
MD,BALTIMORE,HYDROCODONE,1.0,09102010,100.0,7.5
MD,BALTIMORE,OXYCODONE,5.0,10052010,500.0,30.0
MD,BALTIMORE,OXYCODONE,6.0,12092010,600.0,5.0
MD,BALTIMORE,OXYCODONE,1.0,12062010,100.0,7.5
MD,BALTIMORE,OXYCODONE,2.0,12082010,200.0,10.0
MD,BALTIMORE,OXYCODONE,6.0,12302010,600.0,5.0
MD,BALTIMORE,OXYCODONE,1.0,02282011,100.0,10.0
MD,BALTIMORE,OXYCODONE,1.0,02152011,100.0,20.0
MD,BALTIMORE,HYDROCODONE,1.0,03212011,100.0,5.0
MD,BALTIMORE,HYDROCODONE,1.0,03032011,100.0,7.5
MD,BALTIMORE,OXYCODONE,2.0,03022011,200.0,10.0
MD,BALTIMORE,OXYCODONE,4.0,04122011,400.0,5.0
MD,BALTIMORE,OXYCODONE,2.0,04252011,200.0,7.5
MD,BALTIMORE,OXYCODONE,4.0,07012011,400.0,10.0
MD,BALTIMORE,OXYCODONE,1.0,07152011,100.0,10.0
MD,BALTIMORE,HYDROCODONE,2.0,08092011,200.0,5.0
MD,BALTIMORE,OXYCODONE,3.0,08252011,300.0,30.0
MD,BALTIMORE,OXYCODONE,3.0,09162011,300.0,30.0
MD,BALTIMORE,OXYCODONE,1.0,09232011,100.0,30.0
MD,BALTIMORE,OXYCODONE,1.0,10272011,100.0,5.0
MD,BALTIMORE,OXYCODONE,2.0,12152011,200.0,10.0
MD,BALTIMORE,OXYCODONE,1.0,12302011,100.0,10.0
MD,BALTIMORE,OXYCODONE,8.0,01062012,800.0,30.0
MD,BALTIMORE,HYDROCODONE,1.0,02232012,100.0,2.5
MD,BALTIMORE,OXYCODONE,1.0,02232012,100.0,7.5
MD,BALTIMORE,OXYCODONE,1.0,02092012,100.0,10.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,01182007,100.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,01262007,100.0,5.0
MD,ANNE ARUNDEL,OXYCODONE,1.0,01082007,100.0,7.5
MD,ANNE ARUNDEL,HYDROCODONE,1.0,02122007,100.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,03212007,100.0,10.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,05242007,100.0,5.0
MD,ANNE ARUNDEL,OXYCODONE,2.0,06122007,200.0,80.0
MD,ANNE ARUNDEL,OXYCODONE,4.0,06212007,400.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,2.0,06212007,200.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,2.0,07092007,200.0,7.5
MD,ANNE ARUNDEL,OXYCODONE,1.0,08062007,500.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,09262007,100.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,09262007,100.0,7.5
MD,ANNE ARUNDEL,HYDROCODONE,1.0,09122007,100.0,7.5
MD,ANNE ARUNDEL,OXYCODONE,2.0,11072007,200.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,12242007,100.0,7.5
MD,ANNE ARUNDEL,OXYCODONE,2.0,12112007,200.0,15.0
MD,ANNE ARUNDEL,HYDROCODONE,2.0,12132007,200.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,01252008,100.0,7.5
MD,ANNE ARUNDEL,HYDROCODONE,3.0,06202008,300.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,06262008,100.0,5.0
MD,ANNE ARUNDEL,OXYCODONE,1.0,07092008,100.0,7.5
MD,ANNE ARUNDEL,OXYCODONE,6.0,08042008,600.0,5.0
MD,ANNE ARUNDEL,OXYCODONE,1.0,09292008,500.0,5.0
MD,ANNE ARUNDEL,OXYCODONE,1.0,09112008,100.0,30.0
MD,ANNE ARUNDEL,OXYCODONE,1.0,10162008,100.0,15.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,11192008,100.0,5.0
MD,ANNE ARUNDEL,OXYCODONE,3.0,03172009,1500.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,07202009,100.0,5.0
MD,ANNE ARUNDEL,OXYCODONE,1.0,08312009,100.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,2.0,11092009,200.0,15.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,12032009,100.0,10.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,12232009,100.0,10.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,12102009,100.0,5.0
MD,ANNE ARUNDEL,OXYCODONE,1.0,12022009,100.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,3.0,01042010,300.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,3.0,01142010,300.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,6.0,02032010,600.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,2.0,02242010,200.0,10.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,02192010,100.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,03022010,100.0,7.5
MD,ANNE ARUNDEL,HYDROCODONE,2.0,03152010,200.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,4.0,03052010,400.0,10.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,05252010,100.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,06302010,100.0,10.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,09272010,100.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,1.0,09022010,100.0,7.5
MD,ANNE ARUNDEL,HYDROCODONE,1.0,10112010,100.0,5.0
MD,ANNE ARUNDEL,OXYCODONE,1.0,01042011,100.0,10.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,04292011,100.0,7.5
MD,ANNE ARUNDEL,HYDROCODONE,2.0,05062011,200.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,05272011,100.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,2.0,07072011,200.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,08292011,100.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,1.0,09132011,500.0,5.0
MD,ANNE ARUNDEL,OXYCODONE,6.0,09282011,600.0,15.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,09122011,100.0,5.0
MD,ANNE ARUNDEL,OXYCODONE,1.0,09082011,100.0,7.5
MD,ANNE ARUNDEL,HYDROCODONE,1.0,10262011,100.0,7.5
MD,ANNE ARUNDEL,HYDROCODONE,1.0,11072011,100.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,11082011,100.0,5.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,12192011,100.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,4.0,12052011,400.0,10.0
MD,ANNE ARUNDEL,OXYCODONE,6.0,12142011,600.0,10.0
MD,ANNE ARUNDEL,HYDROCODONE,1.0,01022012,100.0,10.0
MD,ANNE ARUNDEL,HYDROCODONE,2.0,02142012,200.0,5.0
MD,MONTGOMERY,OXYCODONE,3.0,05302007,1500.0,5.0
MD,MONTGOMERY,HYDROCODONE,2.0,01092008,200.0,10.0
MD,MONTGOMERY,OXYCODONE,2.0,02192008,200.0,7.5
MD,MONTGOMERY,HYDROCODONE,1.0,02182009,500.0,7.5
MD,MONTGOMERY,HYDROCODONE,2.0,03192009,200.0,10.0
MD,MONTGOMERY,HYDROCODONE,1.0,06082009,100.0,10.0
MD,MONTGOMERY,HYDROCODONE,2.0,06232009,200.0,10.0
MD,MONTGOMERY,OXYCODONE,4.0,07102009,400.0,7.5
MD,MONTGOMERY,HYDROCODONE,1.0,03292010,100.0,10.0
MD,MONTGOMERY,HYDROCODONE,1.0,03022010,100.0,7.5
MD,MONTGOMERY,OXYCODONE,1.0,03022010,100.0,80.0
MD,MONTGOMERY,HYDROCODONE,1.0,06022010,500.0,7.5
MD,MONTGOMERY,HYDROCODONE,2.0,08302010,200.0,7.5
MD,MONTGOMERY,OXYCODONE,1.0,08262010,100.0,10.0
MD,MONTGOMERY,HYDROCODONE,2.0,10042010,200.0,7.5
MD,MONTGOMERY,OXYCODONE,6.0,01032011,600.0,15.0
MD,MONTGOMERY,OXYCODONE,1.0,03052012,100.0,7.5
VA,CHESTERFIELD,OXYCODONE,1.0,01182007,100.0,10.0
VA,CHESTERFIELD,OXYCODONE,5.0,04232007,500.0,5.0
VA,CHESTERFIELD,OXYCODONE,4.0,07242007,400.0,15.0
VA,CHESTERFIELD,HYDROCODONE,1.0,07242007,100.0,10.0
VA,CHESTERFIELD,HYDROCODONE,1.0,10182007,500.0,5.0
VA,CHESTERFIELD,OXYCODONE,2.0,10312007,200.0,10.0
VA,CHESTERFIELD,HYDROCODONE,4.0,01152008,400.0,10.0
VA,CHESTERFIELD,HYDROCODONE,1.0,03242008,100.0,5.0
VA,CHESTERFIELD,OXYCODONE,3.0,03122008,300.0,5.0
VA,CHESTERFIELD,OXYCODONE,6.0,04142008,600.0,5.0
VA,CHESTERFIELD,OXYCODONE,5.0,05152008,500.0,5.0
VA,CHESTERFIELD,HYDROCODONE,1.0,05232008,100.0,7.5
VA,CHESTERFIELD,HYDROCODONE,1.0,05272008,100.0,10.0
VA,CHESTERFIELD,HYDROCODONE,4.0,07022008,400.0,10.0
VA,CHESTERFIELD,HYDROCODONE,1.0,11062008,100.0,10.0
VA,CHESTERFIELD,HYDROCODONE,1.0,12022008,100.0,10.0
VA,CHESTERFIELD,OXYCODONE,3.0,03272009,1500.0,5.0
VA,CHESTERFIELD,HYDROCODONE,1.0,03112009,100.0,7.5
VA,CHESTERFIELD,HYDROCODONE,1.0,04242009,100.0,5.0
VA,CHESTERFIELD,HYDROCODONE,1.0,04272009,100.0,7.5
VA,CHESTERFIELD,OXYCODONE,3.0,05112009,300.0,15.0
VA,CHESTERFIELD,HYDROCODONE,1.0,06192009,100.0,10.0
VA,CHESTERFIELD,HYDROCODONE,1.0,07082009,100.0,10.0
VA,CHESTERFIELD,OXYCODONE,3.0,08182009,300.0,5.0
VA,CHESTERFIELD,OXYCODONE,5.0,10262009,500.0,5.0
VA,CHESTERFIELD,HYDROCODONE,1.0,11092009,100.0,10.0
VA,CHESTERFIELD,HYDROCODONE,1.0,12072009,100.0,5.0
VA,CHESTERFIELD,OXYCODONE,4.0,12102009,400.0,5.0
VA,CHESTERFIELD,OXYCODONE,3.0,01252010,300.0,15.0
VA,CHESTERFIELD,HYDROCODONE,1.0,02252010,100.0,10.0
VA,CHESTERFIELD,HYDROCODONE,1.0,03302010,100.0,10.0
VA,CHESTERFIELD,HYDROCODONE,1.0,04082010,500.0,7.5
VA,CHESTERFIELD,HYDROCODONE,1.0,04262010,100.0,10.0
VA,CHESTERFIELD,OXYCODONE,3.0,04132010,300.0,5.0
VA,CHESTERFIELD,OXYCODONE,6.0,04132010,600.0,30.0
VA,CHESTERFIELD,HYDROCODONE,1.0,06022010,100.0,10.0
VA,CHESTERFIELD,HYDROCODONE,1.0,11182010,100.0,10.0
VA,CHESTERFIELD,HYDROCODONE,1.0,12152010,100.0,5.0
VA,CHESTERFIELD,HYDROCODONE,1.0,12152010,100.0,2.5
VA,CHESTERFIELD,HYDROCODONE,1.0,01042011,100.0,5.0
VA,CHESTERFIELD,HYDROCODONE,1.0,05102011,100.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,02152007,100.0,10.0
VA,HARRISONBURG CITY,OXYCODONE,18.0,04052007,1800.0,5.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,06112007,500.0,5.0
VA,HARRISONBURG CITY,OXYCODONE,2.0,06252007,200.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,3.0,10122007,300.0,10.0
VA,HARRISONBURG CITY,OXYCODONE,2.0,10222007,200.0,7.5
VA,HARRISONBURG CITY,HYDROCODONE,4.0,10182007,400.0,7.5
VA,HARRISONBURG CITY,HYDROCODONE,1.0,11132007,500.0,5.0
VA,HARRISONBURG CITY,OXYCODONE,12.0,11292007,1200.0,5.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,05272008,100.0,10.0
VA,HARRISONBURG CITY,OXYCODONE,3.0,05192008,300.0,5.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,06102008,100.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,06262008,100.0,10.0
VA,HARRISONBURG CITY,OXYCODONE,16.0,07212008,1600.0,5.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,08132008,500.0,5.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,09102008,500.0,5.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,09232008,500.0,5.0
VA,HARRISONBURG CITY,HYDROCODONE,2.0,10232008,200.0,5.0
VA,HARRISONBURG CITY,HYDROCODONE,2.0,01142009,200.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,2.0,01122009,200.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,02132009,100.0,5.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,02232009,100.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,03182009,100.0,10.0
VA,HARRISONBURG CITY,OXYCODONE,3.0,03202009,300.0,10.0
VA,HARRISONBURG CITY,OXYCODONE,5.0,04132009,500.0,5.0
VA,HARRISONBURG CITY,OXYCODONE,5.0,06302009,500.0,5.0
VA,HARRISONBURG CITY,OXYCODONE,3.0,06042009,300.0,5.0
VA,HARRISONBURG CITY,OXYCODONE,2.0,07292009,200.0,15.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,08062009,100.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,09012009,100.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,2.0,10122009,200.0,10.0
VA,HARRISONBURG CITY,OXYCODONE,2.0,10072009,200.0,15.0
VA,HARRISONBURG CITY,OXYCODONE,1.0,12182009,100.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,01212010,100.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,03312010,100.0,10.0
VA,HARRISONBURG CITY,OXYCODONE,12.0,03082010,1200.0,5.0
VA,HARRISONBURG CITY,OXYCODONE,1.0,03012010,100.0,15.0
VA,HARRISONBURG CITY,OXYCODONE,12.0,05242010,1200.0,5.0
VA,HARRISONBURG CITY,OXYCODONE,2.0,05062010,200.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,06292010,100.0,7.5
VA,HARRISONBURG CITY,HYDROCODONE,2.0,08102010,200.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,09202010,100.0,7.5
VA,HARRISONBURG CITY,OXYCODONE,2.0,10252010,200.0,7.5
VA,HARRISONBURG CITY,OXYCODONE,6.0,11162010,600.0,5.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,12292010,500.0,7.5
VA,HARRISONBURG CITY,HYDROCODONE,1.0,04112011,500.0,7.5
VA,HARRISONBURG CITY,HYDROCODONE,3.0,05202011,300.0,10.0
VA,HARRISONBURG CITY,OXYCODONE,4.0,07192011,400.0,10.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,10242011,100.0,5.0
VA,HARRISONBURG CITY,OXYCODONE,12.0,11232011,1200.0,5.0
VA,HARRISONBURG CITY,OXYCODONE,4.0,12212011,400.0,10.0
VA,HARRISONBURG CITY,OXYCODONE,2.0,01232012,200.0,30.0
VA,HARRISONBURG CITY,HYDROCODONE,1.0,01052012,100.0,10.0
VA,HARRISONBURG CITY,OXYCODONE,8.0,01052012,800.0,10.0
VA,LOUDOUN,HYDROCODONE,1.0,01152007,100.0,10.0
VA,LOUDOUN,HYDROCODONE,2.0,01222007,200.0,5.0
VA,LOUDOUN,OXYCODONE,1.0,02122007,100.0,5.0
VA,LOUDOUN,HYDROCODONE,2.0,03022007,200.0,5.0
VA,LOUDOUN,HYDROCODONE,1.0,04092007,100.0,5.0
VA,LOUDOUN,HYDROCODONE,2.0,05312007,200.0,5.0
VA,LOUDOUN,HYDROCODONE,1.0,06112007,100.0,5.0
VA,LOUDOUN,OXYCODONE,10.0,08292007,1000.0,5.0
VA,LOUDOUN,HYDROCODONE,1.0,02292008,100.0,10.0
VA,LOUDOUN,OXYCODONE,2.0,12052008,200.0,10.0
VA,LOUDOUN,HYDROCODONE,1.0,04232009,100.0,5.0
VA,LOUDOUN,OXYCODONE,5.0,06252009,500.0,5.0
VA,LOUDOUN,OXYCODONE,10.0,03302010,1000.0,10.0
VA,LOUDOUN,OXYCODONE,2.0,05062010,200.0,10.0
VA,LOUDOUN,OXYCODONE,3.0,08092010,300.0,15.0
VA,LOUDOUN,OXYCODONE,6.0,11262010,600.0,10.0
VA,LOUDOUN,HYDROCODONE,1.0,02232011,100.0,5.0
VA,LOUDOUN,OXYCODONE,7.0,08022011,700.0,5.0
VA,LOUDOUN,HYDROCODONE,1.0,01272012,100.0,10.0
VA,HENRICO,HYDROCODONE,1.0,02272007,100.0,10.0
VA,HENRICO,OXYCODONE,1.0,03262007,100.0,5.0
VA,HENRICO,OXYCODONE,2.0,03162007,200.0,5.0
VA,HENRICO,HYDROCODONE,1.0,03282007,100.0,5.0
VA,HENRICO,HYDROCODONE,1.0,04262007,100.0,7.5
VA,HENRICO,HYDROCODONE,10.0,05212007,1000.0,10.0
VA,HENRICO,OXYCODONE,1.0,05092007,100.0,10.0
VA,HENRICO,HYDROCODONE,1.0,07192007,100.0,5.0
VA,HENRICO,HYDROCODONE,2.0,07062007,200.0,10.0
VA,HENRICO,OXYCODONE,3.0,11062007,300.0,5.0
VA,HENRICO,OXYCODONE,1.0,11062007,100.0,7.5
VA,HENRICO,OXYCODONE,10.0,12192007,1000.0,5.0
VA,HENRICO,OXYCODONE,1.0,01072008,100.0,10.0
VA,HENRICO,OXYCODONE,8.0,01152008,800.0,10.0
VA,HENRICO,HYDROCODONE,1.0,02132008,100.0,5.0
VA,HENRICO,HYDROCODONE,1.0,03062008,100.0,5.0
VA,HENRICO,HYDROCODONE,1.0,03192008,100.0,7.5
VA,HENRICO,OXYCODONE,1.0,06272008,100.0,10.0
